Frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,Pitch,Roll,Yaw,Person,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral
148,371.0,448.0,139.0,162.0,-7.2274262730821865,-6.288035317879281,16.120273022555043,0,379.75068056583405,380.31798708438873,382.50163052082064,386.1660644769669,390.67273888587954,397.6017055273056,406.8549024105072,418.0897208929062,432.4928755998611,448.36416187286375,463.131743812561,475.73685202598574,485.4971196651459,491.17638397216797,493.09243392944336,493.0091339588165,491.9864527225494,381.4724170327187,386.81076152324675,395.25362315177915,404.5467956781387,413.3610194444656,432.85994470119476,442.041614151001,452.1275500297546,461.81890892982483,469.2518989086151,423.9055396795273,423.7317209482193,423.32603189945223,423.0621115446091,415.9455490589142,420.6887228488922,426.4892581939697,432.90863966941833,438.67743203639986,393.8871166229248,399.2979821443558,405.57922170162203,412.396638917923,406.1742678403854,400.0720206737518,439.7743289232254,445.6856083869934,452.4656396865845,459.5424524784088,452.89753885269164,446.2489289283752,410.83511497974393,416.2658872127533,422.68715739250183,427.95751721858977,433.88168158531187,443.1139810562134,452.0203921318054,444.8621796607971,436.8636559963226,430.2618581295013,424.103871011734,417.10070610046387,413.53370842933657,423.42503824234007,428.81727743148804,434.99348533153534,449.3685354232788,435.7701425552368,429.5469140291214,423.8989987373352,523.1751143932343,538.2116570949554,552.8004378318786,567.070919752121,580.8299104213714,593.403814458847,603.2220757484436,610.01515417099,611.5348427295685,608.7315652370453,601.4780485153199,591.1027005672455,578.6697309494018,563.7715271472931,547.6531276702881,531.2407623767853,515.08056807518,511.4746260166168,504.2932508468628,501.1569009304047,501.1295958280563,503.73719544410704,502.13194742202757,498.79320487976076,498.2809952259064,500.52669939994814,506.59645042419436,514.5202833652496,525.1467362880707,535.4271971225738,546.1499507904052,554.2761531829834,556.5064580440521,557.8338347911834,555.3653909683228,552.2131782531739,521.1931451797485,517.2938282489777,516.4209687709808,518.4522412776947,520.6253172397613,521.7035124778747,516.671981048584,513.4056118011474,513.5132563591003,516.318109703064,518.0086275100708,518.0734865427017,570.4839938163757,567.2663948535919,565.168507862091,566.1258260250091,564.1101498126984,564.5798810005188,566.8741584777832,574.2853414535523,578.7273769855499,580.064996767044,579.9288014888764,576.6102669239044,570.7600806713104,569.8812190532684,570.0174954414367,568.6040957450866,567.7090584754944,571.7211994171142,572.9224964618683,572.6821675300598,0.38440925,0.48042452,0.5682769,0.41380978,0.12123973,0.0,0.23128659,0.17788814,0.46705097,0.09453275,0.21322031,0.16585258,0.4779095,0.0,0.58874,0.57242316,0.014913823,0.17739435,0.21832766,0.088471435,0.010260204,0.0059977192,0.18672054,0.015890656,0.52750146,0.110834934,0.14279449
148,72.0,121.0,121.0,140.0,-2.482468542173788,0.4403903608919266,-13.753062603150243,2,86.08425951004028,84.64325523376465,84.46685099601746,86.73642897605896,92.86245703697205,102.8199212551117,115.53312277793884,130.4133381843567,145.97550344467163,160.77752780914307,172.50172805786133,180.6890516281128,185.71478748321533,188.43823099136353,189.24514532089233,188.75156593322754,187.58290100097656,102.61995506286621,110.10325384140015,120.38742113113403,130.55920600891113,139.45945644378662,157.1137890815735,164.36276006698608,172.29053163528442,179.81547689437866,184.00390720367432,149.38967370986938,150.31916427612305,151.1647710800171,152.04573583602905,136.345853805542,142.56505823135376,149.3506908416748,155.1222381591797,159.8232536315918,112.62682628631592,118.83462023735046,125.46417617797852,132.11066007614136,125.25527787208557,118.79804563522339,159.02703380584717,165.15004777908325,171.1445574760437,175.96302223205566,170.84729433059692,164.9534912109375,126.70743727684021,135.1375150680542,143.25544452667236,148.17128133773804,153.35153675079346,159.61810541152954,165.21197175979614,158.84610843658447,152.32957077026367,146.84187841415405,141.50086498260498,134.38465404510498,129.8758943080902,142.6865429878235,147.77691650390625,152.96850728988647,162.85520553588867,152.6232190132141,147.41244220733643,142.38720703125,180.1090648174286,195.25165605545044,210.64622402191162,225.71576118469238,239.28639554977417,250.2688398361206,258.2908992767334,263.7681174278259,265.61099672317505,263.6663293838501,257.15849351882935,247.38779258728027,235.9221329689026,223.28311204910278,210.1442632675171,196.68213605880737,184.06227111816406,161.34030079841614,155.92193245887756,154.92584657669067,157.16037702560425,161.50589036941528,161.72535800933838,158.18874168395996,156.99068689346313,158.88128089904785,165.0161108970642,174.01765871047974,183.79682111740112,193.30025959014893,203.07790994644165,208.0146050453186,210.91800260543823,212.98850059509277,211.15105867385864,208.43250179290771,175.33802938461304,173.0932900905609,173.5158281326294,176.72433948516846,178.50926518440247,178.35074520111084,177.4437301158905,174.89074277877808,175.36205196380615,178.54850339889526,180.3587384223938,179.95700359344482,225.163311958313,220.87494611740112,219.46980047225952,220.84518575668335,219.97049951553345,221.99793910980225,225.6187596321106,229.3080930709839,230.72162008285522,230.76457834243774,230.09635210037231,228.05893898010254,225.16804838180542,224.02821254730225,224.6707739830017,224.40801763534546,225.58060789108276,225.29883575439453,225.3952865600586,224.73757457733154,0.5378677,0.50092345,0.5689123,0.3906535,0.1615424,0.0,0.2630975,0.02244574,0.4625152,0.13126425,0.31554872,0.1346325,0.41605455,1.0,0.51290214,0.39674133,0.64413583,0.25043625,0.20800878,0.03931459,0.009004898,0.0055556754,0.14034355,0.03887472,0.46961254,0.21580018,0.120808475
149,371.0,448.0,139.0,162.0,-7.212660721697206,-6.131124722443151,15.884718825883525,0,379.62913143634796,380.1947404384613,382.40720109939576,386.11084884405136,390.6149827718735,397.5481671333313,406.82800285816194,418.15086045265195,432.65696692466736,448.6245944976807,463.4395678520203,476.0670392513275,485.80657749176027,491.4358896255493,493.2777123451233,493.06338496208195,491.8864556789398,381.3884536981583,386.7099186182022,395.14744436740875,404.4715429782867,413.30682637691496,432.7743910312653,441.91474652290344,451.97673177719116,461.6472801685333,469.0728427886963,423.89431753158567,423.72943248748777,423.331280875206,423.0765954732895,415.9744358062744,420.733935880661,426.5681144952774,433.0301656246185,438.823951458931,393.83831737041476,399.2680235862732,405.5371777534485,412.3862684249878,406.1524666309357,400.0657230615616,439.7956898212433,445.7371711730957,452.4984776496887,459.56773562431334,452.924942445755,446.28754887580874,410.8352250576019,416.28785064220426,422.75730016231535,428.0794718980789,434.05063371658326,443.3777276039124,452.3463616371155,445.159876537323,437.09429228305817,430.4212218999863,424.19469103813174,417.13441309928896,413.53439207077025,423.50343105793,428.94652621746064,435.17304549217226,449.690310382843,435.9883458375931,429.70968441963197,423.99923911094663,523.0505641937256,538.0926223754883,552.6679272651672,566.9347592353821,580.7449766635895,593.418588066101,603.3443432807923,610.2118806838989,611.7340141296387,608.8814217567444,601.5408624172211,591.074300479889,578.5834299087525,563.6367107391358,547.490374660492,531.0803383827209,514.955670261383,511.6139729976654,504.4234961271286,501.2296334266663,501.15129854679105,503.7489100456238,502.08331618309023,498.7208547592163,498.19665241241455,500.41930975914,506.46532452106476,514.421734714508,525.1042925834656,535.440279006958,546.2211306095123,554.2446129798889,556.5125528812408,557.8642626285553,555.3688439369201,552.1532379627228,521.1905960083008,517.3477895736694,516.4498555183411,518.3652334213257,520.5549485206604,521.6556228160858,516.5394009590149,513.3624496936798,513.474404668808,516.231298828125,517.8921883106232,517.9474937438965,570.2280454158783,567.0312222003937,564.9758947849274,565.9414861679077,563.9319511413574,564.3735950946808,566.6862613677979,574.1873026371002,578.6850028038025,580.0278947353363,579.8716536998749,576.456922674179,570.5073650836945,569.6951642990113,569.8452641487122,568.4346221923828,567.5321923255921,571.6433106422425,572.8364735126495,572.5739667892456,0.49026656,0.53761476,0.50755113,0.43074265,0.12143076,0.0,0.23861927,0.029906627,0.46337923,0.043673303,0.11249915,0.34632814,0.44798076,0.0,0.30116844,0.50859463,0.55301315,0.20697461,0.10322262,0.05817338,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
149,76.0,119.0,119.0,140.0,-2.032205134127874,0.19525190359095906,-13.45818384052481,2,86.09277749061584,84.71818828582764,84.48957073688507,86.93273663520813,93.48866271972656,103.63902854919434,116.45024299621582,131.09561491012573,146.2812695503235,160.5710391998291,171.9244565963745,179.91011667251587,185.1288342475891,188.34812021255493,189.42115545272827,188.83591175079346,187.4955039024353,102.1414475440979,108.72494101524353,118.21521663665771,128.1061656475067,136.96287202835083,156.9409761428833,163.81027221679688,171.5503692626953,178.68322277069092,182.44719743728638,148.15629243850708,149.21369647979736,150.17655229568481,151.15801334381104,135.53225183486938,141.94964504241943,148.94730520248413,154.9888687133789,159.89619398117065,111.74302411079407,117.74719190597534,124.24377751350403,131.17385601997375,124.51263213157654,118.15560579299927,157.92378902435303,163.84800338745117,169.73368549346924,174.83662605285645,169.57268714904785,163.75871229171753,126.67325735092163,135.49916696548462,143.63479042053223,148.50338315963745,153.52888870239258,159.7120442390442,165.25370979309082,158.7885618209839,152.40469408035278,146.9611415863037,141.56914901733398,134.46530985832214,129.65539169311523,143.05334186553955,148.13308095932007,153.1802158355713,163.03730392456055,152.55820226669312,147.4358353614807,142.3601417541504,182.2826600074768,197.3084478378296,212.47784042358398,227.2783327102661,240.17960929870605,250.66992616653442,258.3672652244568,263.79736948013306,265.7417063713074,263.75085639953613,257.09881496429443,247.13232851028442,235.3381633758545,222.62600326538086,209.3954200744629,195.90368270874023,183.10558605194092,162.01301050186157,156.57371377944946,154.7033622264862,155.74424386024475,158.96034049987793,158.70863914489746,155.59927225112915,154.86017990112305,157.3026123046875,163.5791494846344,174.28054761886597,184.1016969680786,193.54039764404297,203.22556257247925,208.75330924987793,211.61418914794922,213.53248071670532,211.73854780197144,208.90429401397705,177.07320499420166,174.61893153190613,174.64306926727295,177.40505504608154,179.73131489753723,179.8824348449707,177.23951053619385,174.60012102127075,175.0574312210083,178.18811202049255,180.08234095573425,179.77048301696777,226.56597661972046,222.64455842971802,221.16386032104492,222.50818347930908,221.65782022476196,223.4579315185547,226.52159643173218,230.11439895629883,231.68048286437988,231.71789360046387,231.07453107833862,229.15345573425293,226.4315242767334,225.36691045761108,226.12747192382812,225.75196266174316,226.47214937210083,226.61107778549194,226.7723264694214,226.1392478942871,0.30878887,0.49818307,0.33487108,0.3691572,0.1397015,1.0,0.1923552,0.36963004,0.46662307,0.09369106,0.24141362,0.2605398,0.46398234,0.0,0.6850017,0.56359625,0.0075498484,0.39037853,0.5552132,0.113823995,0.009549446,0.005257613,0.18560642,0.014998,0.5255285,0.112214334,0.14684576
150,371.0,448.0,139.0,162.0,-7.254809260069024,-6.170544950252024,15.922777109847571,0,379.75560220479963,380.31126074790956,382.5146081209183,386.2009736418724,390.6584287643433,397.53764021396637,406.79856572151186,418.1323905467987,432.69135756492614,448.7121817111969,463.5721479415894,476.2365359783173,485.98212270736695,491.5757696151734,493.3593090057373,493.0821213722229,491.846653842926,381.3251328587532,386.6499812245369,395.08601512908933,404.3969217777252,413.20892081260683,432.6642436504364,441.7940664291382,451.8440358161926,461.50370388031007,468.9213408946991,423.8278652667999,423.6579050540924,423.25331099033355,422.989680314064,415.9383650302887,420.703959941864,426.5421882629395,433.0115392923355,438.8104756116867,393.82190997600554,399.2294152259827,405.5023236274719,412.3697567462921,406.1364937543869,400.0488753557205,439.7559459209442,445.69507508277894,452.45397143363954,459.52153768539426,452.89759678840636,446.25653009414674,410.7601056098938,416.21884920597074,422.70630514621735,428.0466976642609,434.0337686300278,443.41153888702394,452.43294076919557,445.20946950912474,437.10761749744415,430.4107065677643,424.15944294929506,417.07081706523894,413.45419166088107,423.45767922401427,428.9191400051117,435.1685496807098,449.7748617649078,435.98712339401243,429.68560633659365,423.9566795349121,523.1742917060852,538.1777647018432,552.7188875198365,566.9548745155334,580.7634465694427,593.4590503692627,603.4113401412964,610.2886223316193,611.8000376701355,608.9249662399292,601.5635384559631,591.0597586154938,578.5311603069306,563.5380809783935,547.3683272838592,530.9413274288178,514.8146952867507,511.6233759641647,504.4701054096222,501.3134779930115,501.24560050964357,503.8334208726883,502.04871118068695,498.6736081838608,498.13989279270174,500.3594216108322,506.39871582984927,514.4015383243561,525.0827462911606,535.4243466854095,546.2136221408844,554.2494911670685,556.5238387584686,557.8688627243042,555.3709527969361,552.139877986908,521.2287061214447,517.3601414680481,516.4491023540497,518.3624061584472,520.5712690114975,521.6875627756119,516.4833655357361,513.2888249874115,513.391852068901,516.1542095661164,517.8341714859009,517.8948997020722,570.1832842826843,566.9984305858612,564.9605997562409,565.9302582263947,563.9214068412781,564.3441405773162,566.6376648902893,574.1683576583862,578.6879691123962,580.0329119682312,579.87289352417,576.4435279369354,570.4681657791137,569.6823952674865,569.8352528572083,568.4228148937225,567.4930393695831,571.6620007038116,572.8577359199523,572.5899918079376,0.56163144,0.49111122,0.5228266,0.39199832,0.15835603,1.0,0.26276457,0.0678074,0.46208787,0.16900238,0.3478637,0.1934472,0.38673225,1.0,0.50744426,0.39544016,0.5383417,0.26083317,0.2808383,0.034184188,0.009300337,0.006272958,0.14090952,0.045529325,0.46031582,0.21903566,0.11863636
150,76.0,119.0,119.0,140.0,-1.9933636047437924,0.17332662824570857,-13.497991417299138,2,86.0496940612793,84.7406712770462,84.55185770988464,86.99026465415955,93.50744318962097,103.61407971382141,116.37662315368652,130.9716968536377,146.1089859008789,160.35317373275757,171.67113304138184,179.62705278396606,184.84453868865967,188.06556701660156,189.1581687927246,188.60502862930298,187.30536603927612,101.99307632446289,108.53686594963074,118.02238011360168,127.93721151351929,136.8232126235962,156.79333591461182,163.67102336883545,171.41119050979614,178.5324182510376,182.28433656692505,148.07097673416138,149.14078760147095,150.11522912979126,151.11174058914185,135.53385400772095,141.93212127685547,148.91040515899658,154.928466796875,159.81730699539185,111.68743371963501,117.67171955108643,124.17595052719116,131.11060523986816,124.45516419410706,118.0891056060791,157.8611741065979,163.77482414245605,169.65805292129517,174.72698736190796,169.50978183746338,163.6957869529724,126.67436385154724,135.48770141601562,143.61564445495605,148.48414707183838,153.51582098007202,159.6839861869812,165.2388095855713,158.76692247390747,152.38012075424194,146.94043350219727,141.558274269104,134.45235228538513,129.67984986305237,143.0377607345581,148.1093988418579,153.1573247909546,163.00415897369385,152.54104900360107,147.42460012435913,142.35839939117432,182.4581880569458,197.43771314620972,212.54870653152466,227.29129028320312,240.1321849822998,250.58614253997803,258.2587080001831,263.68471670150757,265.64873027801514,263.7112126350403,257.09922552108765,247.18811416625977,235.4451184272766,222.7689871788025,209.56180572509766,196.08040237426758,183.29864287376404,162.0317358970642,156.5173122882843,154.6015191078186,155.62490701675415,158.85435676574707,158.64035153388977,155.51832747459412,154.79187726974487,157.25639963150024,163.55901718139648,174.27011346817017,184.04725813865662,193.44568920135498,203.10012245178223,208.68127155303955,211.52533864974976,213.4425687789917,211.65464401245117,208.84659576416016,177.12607169151306,174.64203786849976,174.66123390197754,177.44230556488037,179.77745246887207,179.93241262435913,177.35200309753418,174.70977973937988,175.16765570640564,178.3299994468689,180.22669172286987,179.91123390197754,226.48795080184937,222.55219316482544,221.04927492141724,222.40122842788696,221.565815448761,223.40375804901123,226.5083785057068,230.15698671340942,231.70868110656738,231.72576427459717,231.07643365859985,229.14816856384277,226.36643600463867,225.30258321762085,226.06430625915527,225.7127194404602,226.45830059051514,226.56542587280273,226.70254182815552,226.06697988510132,0.54434806,0.4766155,0.32357383,0.42804253,0.11770479,0.0,0.18726327,0.032902963,0.4677412,0.05439436,0.12544687,0.4089386,0.43432847,0.0,0.46105713,0.4532626,0.0032654328,0.21409076,0.0377857,0.13295329,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
151,371.0,448.0,139.0,162.0,-7.251426028890778,-6.167676746068605,15.929262982062232,0,379.7242937445641,380.28819074630735,382.5016247272491,386.1971817493439,390.6628260850906,397.5431730747223,406.8012133836746,418.12777307033537,432.67064554691314,448.67309827804564,463.5162979125977,476.17179861068723,485.91867151260374,491.52232971191404,493.3224271297455,493.0634081363678,491.8433746814728,381.30934247970583,386.64032623767855,395.08578917980196,404.4045866727829,413.2207281112671,432.6480448246002,441.79698638916017,451.86255207061765,461.5328223705292,468.94741196632384,423.81907641887665,423.64719853401186,423.2396439552307,422.9728268146515,415.93250193595884,420.6953854560852,426.530624294281,433.00118618011476,438.80059757232664,393.8128314495087,399.2283839702606,405.4974106788635,412.360515999794,406.1282900571823,400.04198679924014,439.7462822437286,445.6931284427643,452.4495799064636,459.51868724823,452.88979864120483,446.2486855983734,410.7918659687042,416.2338603496552,422.7082459926605,428.0427000999451,434.02170062065125,443.3921420097351,452.4071593761444,445.1972798347473,437.1079361438751,430.42045135498046,424.1768815994263,417.09439690113066,413.48526258468627,423.4646778583527,428.919279050827,435.1598535299301,449.75225524902345,435.98327646255495,429.6910638809204,423.9693326950073,523.2061737298966,538.2037314891816,552.738110589981,566.9653145313263,580.7644778251648,593.4482975006104,603.3916883468628,610.2583335399628,611.7653573513031,608.8931363582611,601.5385102272033,591.0482757568359,578.5316353797913,563.5475708484649,547.3862989425659,530.9607358932495,514.8306449890136,511.6517934322357,504.4913620233536,501.3332166910171,501.26235551834105,503.84775416851045,502.0427438020706,498.66834182739257,498.140141916275,500.3742473602295,506.4349024772644,514.4092669487,525.0919233083725,535.4358179569244,546.2267156124115,554.2570112228393,556.5295743942261,557.8738104343414,555.374069738388,552.1397621154786,521.2504204273224,517.3844512939453,516.4705153942108,518.3743988513946,520.5842176437378,521.7020409107208,516.4811987400055,513.2903660774231,513.3965854167939,516.1525989532471,517.8327115058898,517.8923563241958,570.2120319843292,567.018244600296,564.9737627506256,565.9396901607513,563.9342222213745,564.3605595588684,566.6553468704224,574.1851474285126,578.7045966625213,580.0480100154876,579.8904943943023,576.4638401985169,570.4951290607453,569.6937274932861,569.8432016372681,568.4320150852203,567.5100956439971,571.6829386711121,572.8773181915283,572.6106632709503,0.30382785,0.4711365,0.47037598,0.4154768,0.122803256,0.0,0.15540458,0.2990846,0.4662866,0.11038316,0.26350945,0.32333007,0.52107537,0.0,0.555528,0.5594647,0.0062305294,0.43470174,0.34266323,0.12654547,0.009723466,0.005023843,0.18269132,0.015834508,0.5291152,0.11476309,0.14284869
151,76.0,119.0,119.0,140.0,-2.1029496281875333,0.2422621637563843,-13.507043051044963,4,86.20573318004608,84.87623512744904,84.67202568054199,87.10982179641724,93.60858035087585,103.68901133537292,116.43039107322693,131.01542615890503,146.1434326171875,160.37830781936646,171.70803308486938,179.65651273727417,184.86067056655884,188.0691819190979,189.17554235458374,188.62445497512817,187.31722211837769,102.07293462753296,108.61737012863159,118.08198094367981,127.98566222190857,136.85580682754517,156.69073677062988,163.55989265441895,171.29732608795166,178.42437171936035,182.21277952194214,148.06830310821533,149.13333749771118,150.09831619262695,151.08381271362305,135.55948877334595,141.9540309906006,148.92369318008423,154.93632745742798,159.81126880645752,111.70262932777405,117.6852478981018,124.19932222366333,131.1594214439392,124.48871970176697,118.1101942062378,157.85199165344238,163.76860570907593,169.66311979293823,174.75207138061523,169.54057359695435,163.7135009765625,126.7082347869873,135.4901647567749,143.60832452774048,148.475435256958,153.50886154174805,159.6890230178833,165.2679991722107,158.75646829605103,152.3635983467102,146.92828702926636,141.54794025421143,134.45723390579224,129.71768617630005,143.040274143219,148.10954904556274,153.16050910949707,163.02736043930054,152.52569818496704,147.40898895263672,142.3465232849121,182.68934154510498,197.63968706130981,212.7125186920166,227.41948413848877,240.23505449295044,250.66480922698975,258.2962489128113,263.6808114051819,265.6289234161377,263.6750535964966,257.0746922492981,247.16724586486816,235.43233108520508,222.76783561706543,209.57165908813477,196.0991678237915,183.33593845367432,162.2403688430786,156.72417283058167,154.79002976417542,155.78888940811157,159.00541162490845,158.72068047523499,155.6022913455963,154.88879871368408,157.3355369567871,163.5882067680359,174.33273839950562,184.07005906105042,193.43608617782593,203.0617904663086,208.72180652618408,211.54223155975342,213.43841314315796,211.64734411239624,208.83818435668945,177.26687264442444,174.73140907287598,174.74267435073853,177.55464792251587,179.87616634368896,180.04381370544434,177.39468598365784,174.6871690750122,175.12233424186707,178.29504704475403,180.19300603866577,179.90081977844238,226.47877836227417,222.46048879623413,220.9134407043457,222.25472974777222,221.41243743896484,223.26778364181519,226.41773557662964,230.06029558181763,231.6132116317749,231.64324235916138,231.00712966918945,229.10836458206177,226.34698963165283,225.20680332183838,225.94920015335083,225.59928560256958,226.36062812805176,226.46541023254395,226.59940195083618,225.9775586128235,0.5964115,0.47685283,0.6343078,0.41691133,0.14731325,1.0,0.25846058,0.1377042,0.4607917,0.16746481,0.28620613,0.23056987,0.40311974,1.0,0.39769658,0.39674133,0.82359624,0.1931711,0.25889623,0.043461878,0.009749578,0.0066567585,0.13415013,0.052602477,0.45592386,0.22388703,0.117030144
151,828.0,27.0,126.0,162.0,-32.35896124369598,19.16283049717983,-1.3903219279326038,2,868.1430686950683,861.1659400939941,855.574210858345,851.7567744731903,851.5111733913421,854.9680005073548,862.2243618726731,872.3370582580567,885.6243537187577,900.0213962078094,913.287863779068,925.450134563446,937.2545596122742,947.0072608470916,953.9963705539703,957.9838656425476,960.5151697158814,884.7465233564377,894.5971417427063,905.1262394905091,914.5559375286102,922.6450378894806,942.2041815280915,949.2447381496429,956.052033996582,962.4534901618957,965.1779866695404,927.6659323215484,925.7703568458558,924.2358367443085,922.6765549182892,901.8086550712585,907.7179589271545,914.1898417472839,920.5126791477203,926.0267687320709,889.3831475734711,896.4204018592834,903.0446787834168,908.9211910247802,901.8021430969238,895.3592281341553,936.1895737171174,942.4236536026001,947.8111188888549,952.2830144882203,946.5878410339355,941.191140794754,880.5221812725067,891.593198108673,902.1224812507629,906.6161143302918,911.0818687438965,915.3493555545807,917.8547507762909,911.2212736606598,904.9968806266785,899.8798708438874,894.4156986713409,886.7863877296447,883.4916010141372,899.7723885059356,904.6046442508698,909.0807343959808,915.555989074707,907.260741853714,902.8427844047546,898.1807669639587,70.0105786561966,85.41437585353852,101.94943161010742,120.11649589538574,138.938245344162,157.82832417488098,173.91280808448792,186.24800539016724,192.87936205863954,192.65117645263672,185.52824683189394,175.97570190429687,165.853382396698,154.71400141716003,142.28600268363954,128.4099934577942,115.2052158355713,82.85004842281342,84.02962536811829,88.25209612846375,93.24284081459045,97.74464282989503,100.43038034439087,97.85682954788209,97.08615708351135,97.85131406784058,102.87406244277955,111.70307140350342,124.14828863143921,136.2460422039032,148.82239112854003,146.51982884407045,151.6037341594696,155.61047549247743,154.66278624534607,152.12166786193848,103.20458569526673,106.80349435806275,108.73590536117554,109.59935607910157,111.43090100288391,109.51016983985902,112.81257510185242,113.20351371765138,114.86502890586853,116.37653694152833,118.42607078552247,117.02986640930176,159.7680119037628,160.46518712043763,162.50070052146913,164.66574659347535,164.23517994880677,165.4882019996643,167.96362128257752,173.91007351875305,176.9955442905426,176.5428925514221,174.82307085990905,169.08395895957946,161.06337337493898,167.05325422286987,168.6762885093689,168.64933681488037,168.280552816391,170.0148584365845,169.90684309005738,168.4752863407135,0.5996863,0.47668958,0.45828524,0.4168951,0.12385184,0.0,0.18710974,0.041734923,0.46641955,0.05244674,0.16742396,0.2487248,0.44990498,0.0,0.35313722,0.50859463,0.11502542,0.18751125,0.056937862,0.16591078,0.019177709,0.024381798,0.051027227,0.22950324,0.08416081,0.4724954,0.11925376
152,371.0,448.0,139.0,162.0,-7.243766272843991,-6.170836946596827,15.942211467824064,0,379.76259504556657,380.3059741139412,382.5005529165268,386.18185195922854,390.6391709327698,397.5170208930969,406.77997415065767,418.1119855880737,432.66329350471494,448.66922817230227,463.51802439689635,476.17371048927305,485.916551065445,491.5125849246979,493.3073870182037,493.0471513748169,491.8253219127655,381.30475397109984,386.64801141023634,395.09575991630555,404.4143024921417,413.23553647994993,432.6734264612198,441.8234861850739,451.88643317222596,461.55892820358275,468.981304359436,423.83489286899567,423.660894536972,423.2521638631821,422.98382301330565,415.92665042877195,420.6907621860504,426.5285270214081,433.00361948013307,438.80387673377993,393.8241405010223,399.2335518360138,405.5088703632355,412.3726940870285,406.1411517858505,400.05037009716034,439.7398745536804,445.67872562408445,452.43920941352843,459.5077489852905,452.8856272697449,446.2428109169006,410.7817735671997,416.22657203674316,422.7003435611725,428.03366792201996,434.0143543720245,443.3855605125427,452.40539813041687,445.1924943447113,437.099112534523,430.4120390892029,424.16816806793213,417.08551535606387,413.481369304657,423.4540872097015,428.90850880146024,435.1513659477234,449.75293889045713,435.9765790939331,429.6821128129959,423.9611927270889,523.1469576358795,538.1450773715973,552.6790509223938,566.9061389923096,580.704896736145,593.389469575882,603.3372635364533,610.2088796138763,611.71709690094,608.8432421207428,601.4783266067504,590.9710822105408,578.4406531333923,563.4508993148804,547.2858847618103,530.8606577396392,514.7328842639923,511.69685583114625,504.5585384845734,501.4082666158676,501.33343105316163,503.9038649082184,502.1030143260956,498.7274826049805,498.188437128067,500.39846448898317,506.4318840265274,514.4209062337875,525.1055787563324,535.4531523227691,546.2465296268463,554.2459570884705,556.5253798484803,557.8741696357727,555.3715669155121,552.1279548168183,521.251973104477,517.3619548559188,516.4425845861435,518.3689934492111,520.5854458808899,521.708460187912,516.4570511341095,513.2383861541748,513.337948679924,516.1101610422135,517.7989002227783,517.8634058475494,570.1727631568908,566.9901226043701,564.954319524765,565.9216142177581,563.9144429683686,564.3295987129211,566.6032279014587,574.1422865867614,578.664296579361,580.0064932823182,579.8473786354065,576.4215123653412,570.4572275161743,569.6678186416626,569.8171769142151,568.406280040741,567.4597263336182,571.6439363479615,572.837643814087,572.5679183006287,0.3307262,0.46663958,0.3455199,0.40619698,0.12736571,0.0,0.16934617,0.023401596,0.4657081,0.092426635,0.21435991,0.30248788,0.5084162,0.0,0.5777966,0.56359625,0.0217815,0.27884817,0.3878165,0.13295427,0.009723466,0.005023843,0.18269132,0.015834508,0.5291152,0.11476309,0.14284869
