Frame,Person,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight
575,0,906,100,136,137
575,1,926,520,95,95
577,0,916,104,114,113
577,2,271,484,113,114
577,1,294,127,113,113
577,1,926,520,95,95
579,0,916,104,114,113
579,1,284,100,136,137
579,2,271,484,113,114
579,1,926,520,95,95
581,0,927,92,114,114
581,1,284,100,136,137
581,2,271,484,113,114
581,1,926,520,95,95
583,0,927,92,114,114
583,1,284,100,136,137
583,2,271,484,113,114
583,1,926,520,95,95
585,0,927,92,114,114
585,2,271,484,113,114
585,1,294,127,113,113
585,1,926,520,95,95
587,0,927,104,114,113
587,2,271,484,113,114
587,1,284,100,136,137
587,1,926,520,95,95
589,0,927,104,114,113
589,1,284,100,136,137
589,2,271,484,113,114
589,1,926,520,95,95
591,0,927,104,114,113
591,1,294,127,113,113
591,2,271,484,113,114
591,1,926,520,95,95
593,0,927,104,114,113
593,1,294,127,113,113
593,2,271,484,113,114
593,1,926,520,95,95
595,0,927,104,114,113
595,1,294,127,113,113
595,2,283,501,95,95
595,1,926,520,95,95
597,0,927,104,114,113
597,1,294,127,113,113
597,2,271,484,113,114
597,1,926,511,95,95
599,1,294,127,113,113
599,0,906,87,136,136
599,2,271,484,113,114
599,1,916,520,95,95
601,1,294,127,113,113
601,0,906,87,136,136
601,2,271,484,113,114
601,1,926,511,95,95
603,1,294,127,113,113
603,0,906,87,136,136
603,2,271,484,113,114
603,1,904,507,114,114
605,1,294,127,113,113
605,2,283,501,95,95
605,0,927,104,114,113
605,1,926,511,95,95
607,1,294,127,113,113
607,0,906,87,136,136
607,2,283,501,95,95
607,1,904,495,114,114
609,1,294,127,113,113
609,2,283,501,95,95
609,0,906,87,136,136
609,1,926,511,95,95
611,1,294,127,113,113
611,0,906,87,136,136
611,2,283,501,95,95
611,1,916,520,95,95
613,1,294,127,113,113
613,0,906,87,136,136
613,2,283,501,95,95
613,1,916,520,95,95
615,1,294,127,113,113
615,0,906,87,136,136
615,2,283,501,95,95
615,1,916,520,95,95
617,1,294,127,113,113
617,2,283,501,95,95
617,0,906,87,136,136
617,1,926,511,95,95
619,1,294,127,113,113
619,2,271,484,113,114
619,0,906,87,136,136
619,1,916,520,95,95
621,1,294,127,113,113
621,2,271,484,113,114
621,0,906,87,136,136
621,1,916,520,95,95
623,1,294,127,113,113
623,2,271,484,113,114
623,0,906,73,136,136
623,1,916,520,95,95
625,1,294,127,113,113
625,2,271,484,113,114
625,0,906,73,136,136
625,1,916,520,95,95
627,1,294,127,113,113
627,2,271,484,113,114
627,0,906,73,136,136
627,1,916,520,95,95
629,1,294,127,113,113
629,2,271,484,113,114
629,0,906,73,136,136
629,1,916,520,95,95
631,1,294,127,113,113
631,2,271,484,113,114
631,0,920,73,136,136
631,1,916,520,95,95
633,1,294,127,113,113
633,2,271,484,113,114
633,0,906,73,136,136
633,1,916,520,95,95
635,1,294,127,113,113
635,2,271,484,113,114
635,0,920,73,136,136
635,1,916,520,95,95
637,1,294,127,113,113
637,2,271,484,113,114
637,0,920,73,136,136
637,1,904,507,114,114
639,1,294,127,113,113
639,2,271,484,113,114
639,0,920,73,136,136
639,1,904,507,114,114
641,2,271,484,113,114
641,1,294,127,113,113
641,0,920,73,136,136
641,1,904,507,114,114
643,2,271,484,113,114
643,1,294,127,113,113
643,0,920,73,136,136
643,1,904,507,114,114
645,2,271,484,113,114
645,1,284,114,136,137
645,0,920,73,136,136
645,1,904,507,114,114
647,4,927,92,114,114
647,2,271,484,113,114
647,1,284,114,136,137
647,1,916,520,95,95
649,2,271,484,113,114
649,4,927,92,114,114
649,1,284,100,136,137
649,1,904,507,114,114
651,2,271,484,113,114
651,0,927,104,114,113
651,1,284,100,136,137
651,1,916,520,95,95
653,2,271,484,113,114
653,4,927,104,114,113
653,1,284,100,136,137
653,1,916,520,95,95
655,0,916,104,114,113
655,2,271,484,113,114
655,1,284,114,136,137
655,1,926,520,95,95
657,0,916,104,114,113
657,2,271,484,113,114
657,1,284,100,136,137
657,1,926,520,95,95
659,0,916,104,114,113
659,2,271,484,113,114
659,1,284,100,136,137
659,1,926,520,95,95
661,0,916,104,114,113
661,2,271,484,113,114
661,1,284,100,136,137
661,1,926,520,95,95
663,0,916,104,114,113
663,2,271,484,113,114
663,1,284,100,136,137
663,1,904,507,114,114
665,0,916,104,114,113
665,2,283,501,95,95
665,1,284,100,136,137
665,1,904,507,114,114
667,0,916,104,114,113
667,2,283,501,95,95
667,1,284,100,136,137
667,1,904,507,114,114
669,0,916,104,114,113
669,2,283,501,95,95
669,1,284,100,136,137
669,1,904,507,114,114
671,0,916,104,114,113
671,2,271,484,113,114
671,1,284,100,136,137
671,1,893,507,113,114
673,0,916,104,114,113
673,1,284,100,136,137
673,2,271,484,113,114
673,1,893,507,113,114
675,0,916,104,114,113
675,1,284,100,136,137
675,2,271,484,113,114
675,1,893,507,113,114
677,0,906,87,136,136
677,1,284,100,136,137
677,2,282,484,114,114
677,1,916,520,95,95
679,0,906,87,136,136
679,1,284,100,136,137
679,2,282,484,114,114
679,1,904,507,114,114
681,1,284,100,136,137
681,0,906,100,136,137
681,2,282,484,114,114
681,1,904,518,114,114
683,1,284,100,136,137
683,0,916,104,114,113
683,2,271,484,113,114
683,1,916,520,95,95
685,1,284,100,136,137
685,0,916,104,114,113
685,2,271,484,113,114
685,1,916,520,95,95
687,0,916,104,114,113
687,1,284,100,136,137
687,2,271,484,113,114
687,5,907,520,95,95
689,1,284,100,136,137
689,0,906,87,136,136
689,2,271,484,113,114
689,1,916,530,95,95
691,0,906,87,136,136
691,1,284,100,136,137
691,2,271,484,113,114
691,1,916,530,95,95
693,0,906,87,136,136
693,1,284,100,136,137
693,2,283,501,95,95
693,1,916,530,95,95
695,0,906,87,136,136
695,1,284,100,136,137
695,2,283,501,95,95
695,1,916,530,95,95
697,0,906,87,136,136
697,1,284,100,136,137
697,2,271,484,113,114
697,1,916,530,95,95
699,0,906,87,136,136
699,1,284,100,136,137
699,2,271,484,113,114
699,1,916,530,95,95
701,0,906,87,136,136
701,1,284,100,136,137
701,2,271,484,113,114
701,1,916,530,95,95
703,0,906,87,136,136
703,1,284,100,136,137
703,2,283,501,95,95
703,1,916,520,95,95
705,0,906,87,136,136
705,1,284,100,136,137
705,2,283,501,95,95
705,1,916,520,95,95
707,0,906,87,136,136
707,1,284,100,136,137
707,2,283,501,95,95
707,5,907,520,95,95
709,0,916,104,114,113
709,1,284,100,136,137
709,2,271,484,113,114
709,5,907,520,95,95
711,0,916,104,114,113
711,1,284,100,136,137
711,2,283,501,95,95
711,5,907,520,95,95
713,0,906,100,136,137
713,1,284,100,136,137
713,2,283,501,95,95
713,1,916,520,95,95
715,0,906,100,136,137
715,1,284,100,136,137
715,2,283,501,95,95
715,1,916,520,95,95
717,0,906,100,136,137
717,1,284,100,136,137
717,2,283,501,95,95
717,1,916,520,95,95
719,0,906,100,136,137
719,1,284,100,136,137
719,2,283,501,95,95
719,1,916,520,95,95
721,0,906,100,136,137
721,1,284,100,136,137
721,2,271,484,113,114
721,1,916,520,95,95
723,1,284,100,136,137
723,0,906,100,136,137
723,2,293,501,94,95
723,1,916,520,95,95
725,1,284,100,136,137
725,0,916,104,114,113
725,2,271,495,113,114
725,1,916,520,95,95
727,2,282,484,114,114
727,0,916,104,114,113
727,1,284,100,136,137
727,1,916,511,95,95
729,2,282,484,114,114
729,1,284,100,136,137
729,0,906,100,136,137
729,1,916,511,95,95
731,2,282,484,114,114
731,1,284,100,136,137
731,0,906,100,136,137
731,1,893,507,113,114
733,1,284,100,136,137
733,2,282,484,114,114
733,0,916,104,114,113
733,1,893,507,113,114
735,1,284,100,136,137
735,2,282,484,114,114
735,0,916,104,114,113
735,1,893,507,113,114
737,1,284,100,136,137
737,2,282,484,114,114
737,0,916,104,114,113
737,1,893,507,113,114
739,2,282,484,114,114
739,1,284,100,136,137
739,0,916,104,114,113
739,1,893,507,113,114
741,2,282,484,114,114
741,1,284,100,136,137
741,0,916,104,114,113
741,1,893,507,113,114
743,2,282,484,114,114
743,1,284,100,136,137
743,0,916,104,114,113
743,1,893,507,113,114
745,2,282,484,114,114
745,1,284,100,136,137
745,0,916,104,114,113
745,1,893,507,113,114
747,0,906,100,136,137
747,1,284,100,136,137
747,2,282,484,114,114
747,1,893,507,113,114
749,0,906,100,136,137
749,2,271,495,113,114
749,1,284,100,136,137
749,1,893,507,113,114
751,0,916,104,114,113
751,2,271,495,113,114
751,1,284,100,136,137
751,1,893,507,113,114
753,0,916,104,114,113
753,2,282,484,114,114
753,1,294,127,113,113
753,1,897,511,95,95
755,0,906,100,136,137
755,2,271,484,113,114
755,1,294,127,113,113
755,1,907,511,95,95
757,0,906,100,136,137
757,2,271,484,113,114
757,1,294,127,113,113
757,1,893,507,113,114
759,2,271,484,113,114
759,0,906,100,136,137
759,1,294,127,113,113
759,1,893,507,113,114
761,2,271,484,113,114
761,0,906,100,136,137
761,1,294,127,113,113
761,1,907,501,95,95
763,2,271,484,113,114
763,1,284,100,136,137
763,0,906,100,136,137
763,1,897,511,95,95
765,2,271,484,113,114
765,0,906,100,136,137
765,1,284,100,136,137
765,1,893,507,113,114
767,2,271,484,113,114
767,1,294,127,113,113
767,0,906,100,136,137
767,1,893,507,113,114
769,2,283,501,95,95
769,1,294,127,113,113
769,0,916,104,114,113
769,1,916,516,79,79
771,1,294,127,113,113
771,2,283,501,95,95
771,0,906,100,136,137
771,1,916,524,79,79
773,1,294,127,113,113
773,2,283,501,95,95
773,0,906,100,136,137
773,1,916,524,79,79
775,1,294,127,113,113
775,0,916,104,114,113
775,2,283,501,95,95
775,1,916,524,79,79
777,1,294,127,113,113
777,0,916,104,114,113
777,2,283,501,95,95
777,1,907,511,95,95
779,1,294,127,113,113
779,0,916,104,114,113
779,2,283,501,95,95
779,1,916,524,79,79
781,0,916,104,114,113
781,1,294,127,113,113
781,2,283,501,95,95
781,1,916,524,79,79
783,0,916,104,114,113
783,1,294,127,113,113
783,2,283,501,95,95
783,1,897,511,95,95
785,0,916,104,114,113
785,1,294,127,113,113
785,2,283,501,95,95
785,1,916,524,79,79
787,0,927,104,114,113
787,1,294,127,113,113
787,2,283,501,95,95
787,1,916,524,79,79
789,0,927,104,114,113
789,1,294,127,113,113
789,2,283,501,95,95
789,1,916,524,79,79
791,0,927,104,114,113
791,1,294,127,113,113
791,2,283,501,95,95
791,1,916,524,79,79
793,0,927,104,114,113
793,1,294,127,113,113
793,2,283,501,95,95
793,1,916,524,79,79
795,1,294,127,113,113
795,0,916,104,114,113
795,2,293,501,94,95
795,1,893,507,113,114
797,1,294,127,113,113
797,0,927,104,114,113
797,2,293,501,94,95
797,1,916,511,95,95
799,1,294,127,113,113
799,2,293,501,94,95
799,0,927,104,114,113
799,1,916,511,95,95
801,0,927,104,114,113
801,2,293,501,94,95
801,1,294,127,113,113
801,1,904,507,114,114
803,2,293,501,94,95
803,1,294,127,113,113
803,0,916,104,114,113
803,1,904,507,114,114
805,1,294,127,113,113
805,2,293,501,94,95
805,0,916,104,114,113
805,1,907,511,95,95
807,1,294,127,113,113
807,0,916,104,114,113
807,2,293,501,94,95
807,1,907,511,95,95
809,1,294,127,113,113
809,0,916,104,114,113
809,2,293,501,94,95
809,1,907,511,95,95
811,1,294,127,113,113
811,0,916,104,114,113
811,2,283,501,95,95
811,1,904,507,114,114
813,1,294,127,113,113
813,0,916,104,114,113
813,2,283,501,95,95
813,1,916,511,95,95
815,1,294,127,113,113
815,2,283,501,95,95
815,0,916,104,114,113
815,1,916,511,95,95
817,2,283,501,95,95
817,1,294,127,113,113
817,0,916,104,114,113
817,1,904,507,114,114
819,1,294,127,113,113
819,2,283,501,95,95
819,0,916,104,114,113
819,1,904,507,114,114
821,1,294,127,113,113
821,2,283,501,95,95
821,0,916,104,114,113
821,1,904,507,114,114
823,2,283,501,95,95
823,1,294,127,113,113
823,0,916,104,114,113
823,1,904,507,114,114
825,1,294,127,113,113
825,2,283,501,95,95
825,0,916,104,114,113
825,1,893,507,113,114
827,1,294,127,113,113
827,2,283,501,95,95
827,0,916,104,114,113
827,1,907,501,95,95
829,2,283,501,95,95
829,1,294,127,113,113
829,1,897,501,95,95
829,0,916,104,114,113
831,2,283,501,95,95
831,1,294,127,113,113
831,1,907,501,95,95
831,0,927,104,114,113
833,2,283,501,95,95
833,0,927,104,114,113
833,1,907,501,95,95
833,1,294,127,113,113
835,0,927,104,114,113
835,2,283,501,95,95
835,1,897,501,95,95
835,1,294,127,113,113
837,2,283,501,95,95
837,0,927,104,114,113
837,1,908,508,79,79
837,1,294,127,113,113
839,2,283,501,95,95
839,0,927,104,114,113
839,1,897,492,95,94
839,1,294,127,113,113
841,0,927,104,114,113
841,2,283,501,95,95
841,1,897,492,95,94
841,1,294,127,113,113
843,2,283,501,95,95
843,0,927,104,114,113
843,1,897,501,95,95
843,1,294,127,113,113
845,2,283,501,95,95
845,1,897,501,95,95
845,1,294,127,113,113
845,0,927,104,114,113
847,2,283,501,95,95
847,1,294,127,113,113
847,1,897,492,95,94
847,0,927,104,114,113
849,2,283,501,95,95
849,1,908,500,79,79
849,1,294,127,113,113
849,0,927,104,114,113
851,0,916,104,114,113
851,2,283,501,95,95
851,1,294,127,113,113
851,1,908,508,79,79
853,2,283,501,95,95
853,0,916,104,114,113
853,1,284,100,136,137
853,1,888,501,94,95
855,2,283,501,95,95
855,1,294,127,113,113
855,1,888,501,94,95
855,0,927,104,114,113
857,2,283,501,95,95
857,1,294,127,113,113
857,1,888,501,94,95
857,0,927,104,114,113
859,2,283,501,95,95
859,1,294,127,113,113
859,1,888,501,94,95
859,0,927,104,114,113
861,2,283,501,95,95
861,1,294,127,113,113
861,0,916,104,114,113
861,1,888,501,94,95
863,1,294,127,113,113
863,2,283,501,95,95
863,0,916,104,114,113
863,1,908,508,79,79
865,1,294,127,113,113
865,0,916,104,114,113
865,2,283,501,95,95
865,1,908,508,79,79
867,1,294,127,113,113
867,0,916,104,114,113
867,2,283,501,95,95
867,1,888,501,94,95
869,1,294,127,113,113
869,0,916,104,114,113
869,2,283,501,95,95
869,1,888,501,94,95
871,1,294,127,113,113
871,0,916,104,114,113
871,2,283,501,95,95
871,1,897,501,95,95
873,1,294,127,113,113
873,0,916,104,114,113
873,2,283,501,95,95
873,1,897,501,95,95
875,1,294,127,113,113
875,0,916,104,114,113
875,2,283,501,95,95
875,1,888,501,94,95
877,1,294,127,113,113
877,0,916,104,114,113
877,2,271,484,113,114
877,1,897,501,95,95
879,1,294,127,113,113
879,0,916,104,114,113
879,2,271,484,113,114
879,1,897,501,95,95
881,1,294,127,113,113
881,2,293,501,94,95
881,0,906,100,136,137
881,1,888,501,94,95
883,1,294,127,113,113
883,0,906,100,136,137
883,2,293,501,94,95
883,1,888,501,94,95
885,1,294,127,113,113
885,0,906,100,136,137
885,2,282,495,114,114
885,1,888,501,94,95
887,1,294,127,113,113
887,0,916,104,114,113
887,2,282,495,114,114
887,1,888,501,94,95
889,1,294,127,113,113
889,0,916,104,114,113
889,2,293,501,94,95
889,1,888,501,94,95
891,0,916,104,114,113
891,1,294,127,113,113
891,2,293,501,94,95
891,1,881,495,114,114
893,0,916,104,114,113
893,1,294,115,113,114
893,2,282,495,114,114
893,1,888,501,94,95
895,0,906,87,136,136
895,1,284,100,136,137
895,2,293,501,94,95
895,1,888,501,94,95
897,0,927,104,114,113
897,1,284,100,136,137
897,2,282,495,114,114
897,1,897,511,95,95
899,0,927,104,114,113
899,1,284,100,136,137
899,2,282,495,114,114
899,1,897,511,95,95
901,0,927,104,114,113
901,11,284,100,136,137
901,2,282,495,114,114
901,1,908,508,79,79
903,0,927,104,114,113
903,1,284,100,136,137
903,2,282,495,114,114
903,1,893,495,113,114
905,0,927,104,114,113
905,1,284,100,136,137
905,1,893,495,113,114
905,2,282,495,114,114
907,0,927,104,114,113
907,1,284,100,136,137
907,1,893,495,113,114
907,2,282,495,114,114
909,0,927,104,114,113
909,11,284,100,136,137
909,1,893,507,113,114
909,2,282,495,114,114
911,1,294,115,113,114
911,0,939,104,114,113
911,1,893,507,113,114
911,2,282,495,114,114
913,1,294,115,113,114
913,0,939,104,114,113
913,1,893,507,113,114
913,2,282,495,114,114
915,1,294,115,113,114
915,1,908,516,79,79
915,0,927,104,114,113
915,2,282,495,114,114
917,1,908,516,79,79
917,1,284,100,136,137
917,2,293,501,94,95
917,0,927,104,114,113
919,1,284,100,136,137
919,1,908,508,79,79
919,0,927,104,114,113
919,2,293,501,94,95
921,1,284,100,136,137
921,0,927,104,114,113
921,2,293,501,94,95
921,1,908,508,79,79
923,0,927,104,114,113
923,1,284,100,136,137
923,1,908,508,79,79
923,2,293,501,94,95
925,0,927,104,114,113
925,1,294,115,113,114
925,1,908,508,79,79
925,2,282,495,114,114
927,1,294,127,113,113
927,0,927,104,114,113
927,2,293,501,94,95
927,1,897,501,95,95
929,0,927,104,114,113
929,1,294,127,113,113
929,2,293,501,94,95
929,1,897,501,95,95
931,1,294,127,113,113
931,2,283,492,95,94
931,0,927,104,114,113
931,1,897,501,95,95
933,1,294,115,113,114
933,2,283,492,95,94
933,0,927,104,114,113
933,1,888,501,94,95
935,1,294,127,113,113
935,2,283,492,95,94
935,0,927,104,114,113
935,1,888,501,94,95
937,1,294,127,113,113
937,2,283,492,95,94
937,0,927,104,114,113
937,1,897,501,95,95
939,1,294,127,113,113
939,0,927,104,114,113
939,2,283,492,95,94
939,1,888,501,94,95
941,1,294,127,113,113
941,0,927,104,114,113
941,2,293,492,94,94
941,1,888,501,94,95
943,1,294,127,113,113
943,0,927,104,114,113
943,2,293,492,94,94
943,1,888,501,94,95
945,2,293,492,94,94
945,1,284,100,136,137
945,0,927,104,114,113
945,1,888,501,94,95
947,2,293,492,94,94
947,1,284,100,136,137
947,0,927,104,114,113
947,1,888,501,94,95
949,0,927,104,114,113
949,2,293,492,94,94
949,1,284,100,136,137
949,1,888,501,94,95
951,0,927,104,114,113
951,1,294,127,113,113
951,2,293,492,94,94
951,1,888,501,94,95
953,0,927,104,114,113
953,2,293,492,94,94
953,1,888,501,94,95
953,1,294,138,113,114
955,1,294,138,113,114
955,0,927,104,114,113
955,2,293,492,94,94
955,1,888,501,94,95
957,0,927,104,114,113
957,1,888,501,94,95
957,2,293,492,94,94
957,3,294,138,113,114
959,0,927,104,114,113
959,2,293,492,94,94
959,1,888,501,94,95
959,1,305,138,114,114
961,0,927,104,114,113
961,2,283,492,95,94
961,1,888,501,94,95
961,11,317,138,114,114
963,0,927,104,114,113
963,2,293,492,94,94
963,1,888,501,94,95
963,3,305,138,114,114
965,0,927,104,114,113
965,2,293,492,94,94
965,1,888,501,94,95
965,11,317,138,114,114
967,0,927,104,114,113
967,2,293,492,94,94
967,1,888,501,94,95
967,11,317,138,114,114
969,0,927,104,114,113
969,2,293,492,94,94
969,1,888,501,94,95
969,3,317,138,114,114
971,0,927,104,114,113
971,2,283,492,95,94
971,1,888,501,94,95
971,1,317,138,114,114
973,0,927,104,114,113
973,2,283,492,95,94
973,1,888,501,94,95
973,11,317,138,114,114
975,0,927,104,114,113
975,2,283,492,95,94
975,1,888,501,94,95
975,11,317,138,114,114
977,0,927,104,114,113
977,2,293,492,94,94
977,1,888,501,94,95
977,11,317,138,114,114
979,0,927,104,114,113
979,1,888,501,94,95
979,2,293,492,94,94
979,11,317,138,114,114
981,0,927,104,114,113
981,1,888,501,94,95
981,2,271,484,113,114
981,11,317,138,114,114
983,2,293,492,94,94
983,0,927,104,114,113
983,1,888,501,94,95
983,11,317,138,114,114
985,2,282,472,114,114
985,0,927,104,114,113
985,1,888,501,94,95
985,11,317,138,114,114
987,0,927,104,114,113
987,2,282,472,114,114
987,1,888,501,94,95
987,1,317,138,114,114
989,0,927,104,114,113
989,1,888,501,94,95
989,2,294,472,113,114
989,1,317,138,114,114
991,0,927,104,114,113
991,1,888,501,94,95
991,2,294,472,113,114
991,1,305,138,114,114
993,2,312,492,95,94
993,0,927,104,114,113
993,1,888,501,94,95
993,1,305,138,114,114
995,2,302,482,95,95
995,0,927,115,114,114
995,1,888,501,94,95
995,1,294,138,113,114
997,2,302,482,95,95
997,1,888,501,94,95
997,0,920,100,136,137
997,1,284,114,136,137
999,2,302,482,95,95
999,0,920,100,136,137
999,1,888,501,94,95
999,11,294,127,113,113
1001,0,920,100,136,137
1001,2,302,482,95,95
1001,11,284,100,136,137
1001,1,888,501,94,95
1003,0,927,115,114,114
1003,3,282,127,114,113
1003,1,897,501,95,95
1003,2,302,482,95,95
1005,0,906,100,136,137
1005,3,282,127,114,113
1005,2,293,482,94,95
1005,1,881,484,114,114
1007,2,293,482,94,95
1007,1,282,127,114,113
1007,0,927,115,114,114
1007,1,900,508,79,79
1009,0,906,100,136,137
1009,2,293,482,94,95
1009,1,282,127,114,113
1009,1,888,501,94,95
1011,1,888,501,94,95
1011,0,927,115,114,114
1011,1,294,127,113,113
1011,2,293,482,94,95
1013,0,927,115,114,114
1013,1,888,501,94,95
1013,1,284,100,136,137
1013,2,282,472,114,114
1015,0,906,100,136,137
1015,3,294,115,113,114
1015,1,888,501,94,95
1015,2,293,482,94,95
1017,1,294,104,113,113
1017,0,927,104,114,113
1017,1,892,508,79,79
1017,2,293,482,94,95
1019,1,294,104,113,113
1019,0,927,104,114,113
1019,1,892,508,79,79
1019,2,293,492,94,94
1021,0,927,104,114,113
1021,1,878,501,95,95
1021,2,293,492,94,94
1021,1,294,115,113,114
1023,1,878,501,95,95
1023,0,927,104,114,113
1023,2,293,492,94,94
1023,1,294,115,113,114
1025,2,293,501,94,95
1025,0,927,104,114,113
1025,1,888,501,94,95
1025,1,294,115,113,114
1027,2,293,501,94,95
1027,0,927,104,114,113
1027,1,888,501,94,95
1027,1,294,115,113,114
1029,2,293,501,94,95
1029,0,927,104,114,113
1029,1,908,508,79,79
1029,1,294,115,113,114
1031,0,927,104,114,113
1031,2,293,492,94,94
1031,1,908,508,79,79
1031,1,305,115,114,114
1033,0,927,104,114,113
1033,2,293,492,94,94
1033,1,908,508,79,79
1033,1,305,115,114,114
1035,0,927,104,114,113
1035,1,888,501,94,95
1035,2,293,492,94,94
1035,1,305,115,114,114
1037,0,927,104,114,113
1037,1,888,492,94,94
1037,2,293,492,94,94
1037,1,305,115,114,114
1039,0,927,104,114,113
1039,1,888,501,94,95
1039,2,293,492,94,94
1039,1,305,115,114,114
1041,0,927,104,114,113
1041,1,305,115,114,114
1041,2,293,501,94,95
1041,1,878,501,95,95
1043,0,927,104,114,113
1043,1,305,115,114,114
1043,2,293,501,94,95
1043,1,878,501,95,95
1045,0,920,100,136,137
1045,2,293,501,94,95
1045,1,305,127,114,113
1045,1,878,501,95,95
1047,0,920,100,136,137
1047,2,293,501,94,95
1047,1,888,501,94,95
1047,1,305,127,114,113
1049,0,920,100,136,137
1049,2,293,501,94,95
1049,1,888,501,94,95
1049,1,305,127,114,113
1051,0,920,100,136,137
1051,2,293,501,94,95
1051,1,888,501,94,95
1051,1,284,100,136,137
1053,0,927,115,114,114
1053,2,271,484,113,114
1053,1,888,501,94,95
1053,1,284,114,136,137
1055,0,927,115,114,114
1055,2,271,484,113,114
1055,1,897,501,95,95
1055,1,284,114,136,137
1057,0,927,115,114,114
1057,1,897,501,95,95
1057,2,271,484,113,114
1057,1,284,114,136,137
1059,0,927,115,114,114
1059,1,897,501,95,95
